ControlParameters:
  0.0000000000e+00
SharedParameters:
  8.0000000000e-01,  1.0000000000e+00
IntegerSharedParameters:

Accessories:

IntegerAccessories:
                 0

Time series:
  3.6000000000e-01,  3.5785680026e-01, -3.5495311104e+00
  3.7000000000e-01,  3.2187098915e-01, -3.6476311104e+00
  3.8000000000e-01,  2.8490417805e-01, -3.7457311104e+00
  3.9000000000e-01,  2.4695636694e-01, -3.8438311104e+00
  4.0000000000e-01,  2.0802755584e-01, -3.9419311104e+00
  4.1000000000e-01,  1.6811774474e-01, -4.0400311104e+00
  4.2000000000e-01,  1.2722693363e-01, -4.1381311104e+00
  4.3000000000e-01,  8.5355122528e-02, -4.2362311104e+00
  4.4000000000e-01,  4.2502311424e-02, -4.3343311104e+00
  4.5000000000e-01, -1.3314996801e-03,  3.5459448883e+00
  4.6000000000e-01,  3.3637449203e-02,  3.4478448883e+00
  4.7000000000e-01,  6.7625398086e-02,  3.3497448883e+00
  4.8000000000e-01,  1.0063234697e-01,  3.2516448883e+00
  4.9000000000e-01,  1.3265829585e-01,  3.1535448883e+00
  5.0000000000e-01,  1.6370324474e-01,  3.0554448883e+00
  5.1000000000e-01,  1.9376719362e-01,  2.9573448883e+00
  5.2000000000e-01,  2.2285014250e-01,  2.8592448883e+00
  5.3000000000e-01,  2.5095209139e-01,  2.7611448883e+00
  5.4000000000e-01,  2.7807304027e-01,  2.6630448883e+00
  5.5000000000e-01,  3.0421298915e-01,  2.5649448883e+00
  5.6000000000e-01,  3.2937193804e-01,  2.4668448883e+00
  5.7000000000e-01,  3.5354988692e-01,  2.3687448883e+00
  5.8000000000e-01,  3.7674683580e-01,  2.2706448883e+00
  5.9000000000e-01,  3.9896278468e-01,  2.1725448883e+00
  6.0000000000e-01,  4.2019773357e-01,  2.0744448883e+00
  6.1000000000e-01,  4.4045168245e-01,  1.9763448883e+00
  6.2000000000e-01,  4.5972463133e-01,  1.8782448883e+00
  6.3000000000e-01,  4.7801658022e-01,  1.7801448883e+00
  6.4000000000e-01,  4.9532752910e-01,  1.6820448883e+00
  6.5000000000e-01,  5.1165747798e-01,  1.5839448883e+00
  6.6000000000e-01,  5.2700642687e-01,  1.4858448883e+00
  6.7000000000e-01,  5.4137437575e-01,  1.3877448883e+00
  6.8000000000e-01,  5.5476132463e-01,  1.2896448883e+00
  6.9000000000e-01,  5.6716727352e-01,  1.1915448883e+00
  7.0000000000e-01,  5.7859222240e-01,  1.0934448883e+00
  7.1000000000e-01,  5.8903617128e-01,  9.9534488832e-01
  7.2000000000e-01,  5.9849912017e-01,  8.9724488832e-01
  7.3000000000e-01,  6.0698106905e-01,  7.9914488832e-01
  7.4000000000e-01,  6.1448201793e-01,  7.0104488832e-01
  7.5000000000e-01,  6.2100196682e-01,  6.0294488832e-01
  7.6000000000e-01,  6.2654091570e-01,  5.0484488832e-01
  7.7000000000e-01,  6.3109886458e-01,  4.0674488832e-01
  7.8000000000e-01,  6.3467581347e-01,  3.0864488832e-01
  7.9000000000e-01,  6.3727176235e-01,  2.1054488832e-01
  8.0000000000e-01,  6.3888671123e-01,  1.1244488832e-01
  8.1000000000e-01,  6.3952066012e-01,  1.4344888320e-02
  8.2000000000e-01,  6.3917360900e-01, -8.3755111680e-02
  8.3000000000e-01,  6.3784555788e-01, -1.8185511168e-01
  8.4000000000e-01,  6.3553650676e-01, -2.7995511168e-01
  8.5000000000e-01,  6.3224645565e-01, -3.7805511168e-01
  8.6000000000e-01,  6.2797540453e-01, -4.7615511168e-01
  8.7000000000e-01,  6.2272335341e-01, -5.7425511168e-01
  8.8000000000e-01,  6.1649030230e-01, -6.7235511168e-01
  8.9000000000e-01,  6.0927625118e-01, -7.7045511168e-01
  9.0000000000e-01,  6.0108120006e-01, -8.6855511168e-01
  9.1000000000e-01,  5.9190514895e-01, -9.6665511168e-01
  9.2000000000e-01,  5.8174809783e-01, -1.0647551117e+00
  9.3000000000e-01,  5.7061004671e-01, -1.1628551117e+00
  9.4000000000e-01,  5.5849099560e-01, -1.2609551117e+00
  9.5000000000e-01,  5.4539094448e-01, -1.3590551117e+00
  9.6000000000e-01,  5.3130989336e-01, -1.4571551117e+00
  9.7000000000e-01,  5.1624784225e-01, -1.5552551117e+00
  9.8000000000e-01,  5.0020479113e-01, -1.6533551117e+00
  9.9000000000e-01,  4.8318074001e-01, -1.7514551117e+00
  1.0000000000e+00,  4.6517568890e-01, -1.8495551117e+00
  1.0100000000e+00,  4.4618963778e-01, -1.9476551117e+00
  1.0200000000e+00,  4.2622258666e-01, -2.0457551117e+00
  1.0300000000e+00,  4.0527453555e-01, -2.1438551117e+00
  1.0400000000e+00,  3.8334548443e-01, -2.2419551117e+00
  1.0500000000e+00,  3.6043543331e-01, -2.3400551117e+00
  1.0600000000e+00,  3.3654438220e-01, -2.4381551117e+00
  1.0700000000e+00,  3.1167233108e-01, -2.5362551117e+00
  1.0800000000e+00,  2.8581927996e-01, -2.6343551117e+00
  1.0900000000e+00,  2.5898522884e-01, -2.7324551117e+00
  1.1000000000e+00,  2.3117017773e-01, -2.8305551117e+00
  1.1100000000e+00,  2.0237412661e-01, -2.9286551117e+00
  1.1200000000e+00,  1.7259707549e-01, -3.0267551117e+00
  1.1300000000e+00,  1.4183902438e-01, -3.1248551117e+00
  1.1400000000e+00,  1.1009997326e-01, -3.2229551117e+00
  1.1500000000e+00,  7.7379922144e-02, -3.3210551117e+00
  1.1600000000e+00,  4.3678871027e-02, -3.4191551117e+00
  1.1700000000e+00,  8.9968199104e-03, -3.5172551117e+00
  1.1800000000e+00, -2.6666231206e-02,  2.8922840893e+00
  1.1900000000e+00,  1.7661096871e-03,  2.7941840893e+00
  1.2000000000e+00,  2.9217450581e-02,  2.6960840893e+00
  1.2100000000e+00,  5.5687791474e-02,  2.5979840893e+00
  1.2200000000e+00,  8.1177132367e-02,  2.4998840893e+00
  1.2300000000e+00,  1.0568547326e-01,  2.4017840893e+00
  1.2400000000e+00,  1.2921281415e-01,  2.3036840893e+00
  1.2500000000e+00,  1.5175915505e-01,  2.2055840893e+00
  1.2600000000e+00,  1.7332449594e-01,  2.1074840893e+00
  1.2700000000e+00,  1.9390883683e-01,  2.0093840893e+00
  1.2800000000e+00,  2.1351217773e-01,  1.9112840893e+00
  1.2900000000e+00,  2.3213451862e-01,  1.8131840893e+00
  1.3000000000e+00,  2.4977585951e-01,  1.7150840893e+00
  1.3100000000e+00,  2.6643620041e-01,  1.6169840893e+00
  1.3200000000e+00,  2.8211554130e-01,  1.5188840893e+00
  1.3300000000e+00,  2.9681388220e-01,  1.4207840893e+00
  1.3400000000e+00,  3.1053122309e-01,  1.3226840893e+00
  1.3500000000e+00,  3.2326756398e-01,  1.2245840893e+00
  1.3600000000e+00,  3.3502290488e-01,  1.1264840893e+00
  1.3700000000e+00,  3.4579724577e-01,  1.0283840893e+00
  1.3800000000e+00,  3.5559058666e-01,  9.3028408934e-01
  1.3900000000e+00,  3.6440292756e-01,  8.3218408934e-01
  1.4000000000e+00,  3.7223426845e-01,  7.3408408934e-01
  1.4100000000e+00,  3.7908460934e-01,  6.3598408934e-01
  1.4200000000e+00,  3.8495395024e-01,  5.3788408934e-01
  1.4300000000e+00,  3.8984229113e-01,  4.3978408934e-01
  1.4400000000e+00,  3.9374963202e-01,  3.4168408934e-01
  1.4500000000e+00,  3.9667597292e-01,  2.4358408934e-01
  1.4600000000e+00,  3.9862131381e-01,  1.4548408934e-01
  1.4700000000e+00,  3.9958565470e-01,  4.7384089344e-02
  1.4800000000e+00,  3.9956899560e-01, -5.0715910656e-02
  1.4900000000e+00,  3.9857133649e-01, -1.4881591066e-01
  1.5000000000e+00,  3.9659267738e-01, -2.4691591066e-01
  1.5100000000e+00,  3.9363301828e-01, -3.4501591066e-01
  1.5200000000e+00,  3.8969235917e-01, -4.4311591066e-01
  1.5300000000e+00,  3.8477070006e-01, -5.4121591066e-01
  1.5400000000e+00,  3.7886804096e-01, -6.3931591066e-01
  1.5500000000e+00,  3.7198438185e-01, -7.3741591066e-01
  1.5600000000e+00,  3.6411972274e-01, -8.3551591066e-01
  1.5700000000e+00,  3.5527406364e-01, -9.3361591066e-01
  1.5800000000e+00,  3.4544740453e-01, -1.0317159107e+00
  1.5900000000e+00,  3.3463974542e-01, -1.1298159107e+00
  1.6000000000e+00,  3.2285108632e-01, -1.2279159107e+00
  1.6100000000e+00,  3.1008142721e-01, -1.3260159107e+00
  1.6200000000e+00,  2.9633076810e-01, -1.4241159107e+00
  1.6300000000e+00,  2.8159910900e-01, -1.5222159107e+00
  1.6400000000e+00,  2.6588644989e-01, -1.6203159107e+00
  1.6500000000e+00,  2.4919279079e-01, -1.7184159107e+00
  1.6600000000e+00,  2.3151813168e-01, -1.8165159107e+00
  1.6700000000e+00,  2.1286247257e-01, -1.9146159107e+00
  1.6800000000e+00,  1.9322581347e-01, -2.0127159107e+00
  1.6900000000e+00,  1.7260815436e-01, -2.1108159107e+00
  1.7000000000e+00,  1.5100949525e-01, -2.2089159107e+00
  1.7100000000e+00,  1.2842983615e-01, -2.3070159107e+00
  1.7200000000e+00,  1.0486917704e-01, -2.4051159107e+00
  1.7300000000e+00,  8.0327517933e-02, -2.5032159107e+00
  1.7400000000e+00,  5.4804858826e-02, -2.6013159107e+00
  1.7500000000e+00,  2.8301199720e-02, -2.6994159107e+00
  1.7600000000e+00,  8.1654061307e-04, -2.7975159107e+00
  1.7700000000e+00, -2.7649118493e-02,  2.3164927285e+00
  1.7800000000e+00, -4.9746912082e-03,  2.2183927285e+00
  1.7900000000e+00,  1.6718736077e-02,  2.1202927285e+00
  1.8000000000e+00,  3.7431163362e-02,  2.0221927285e+00
  1.8100000000e+00,  5.7162590648e-02,  1.9240927285e+00
  1.8200000000e+00,  7.5913017933e-02,  1.8259927285e+00
  1.8300000000e+00,  9.3682445218e-02,  1.7278927285e+00
  1.8400000000e+00,  1.1047087250e-01,  1.6297927285e+00
  1.8500000000e+00,  1.2627829979e-01,  1.5316927285e+00
  1.8600000000e+00,  1.4110472707e-01,  1.4335927285e+00
  1.8700000000e+00,  1.5495015436e-01,  1.3354927285e+00
  1.8800000000e+00,  1.6781458164e-01,  1.2373927285e+00
  1.8900000000e+00,  1.7969800893e-01,  1.1392927285e+00
  1.9000000000e+00,  1.9060043621e-01,  1.0411927285e+00
  1.9100000000e+00,  2.0052186350e-01,  9.4309272852e-01
  1.9200000000e+00,  2.0946229079e-01,  8.4499272852e-01
  1.9300000000e+00,  2.1742171807e-01,  7.4689272852e-01
  1.9400000000e+00,  2.2440014536e-01,  6.4879272852e-01
  1.9500000000e+00,  2.3039757264e-01,  5.5069272852e-01
  1.9600000000e+00,  2.3541399993e-01,  4.5259272852e-01
  1.9700000000e+00,  2.3944942721e-01,  3.5449272852e-01
  1.9800000000e+00,  2.4250385450e-01,  2.5639272852e-01
  1.9900000000e+00,  2.4457728178e-01,  1.5829272852e-01
  2.0000000000e+00,  2.4566970907e-01,  6.0192728525e-02
  2.0100000000e+00,  2.4578113635e-01, -3.7907271475e-02
  2.0200000000e+00,  2.4491156364e-01, -1.3600727148e-01
  2.0300000000e+00,  2.4306099092e-01, -2.3410727148e-01
  2.0400000000e+00,  2.4022941821e-01, -3.3220727148e-01
  2.0500000000e+00,  2.3641684549e-01, -4.3030727148e-01
  2.0600000000e+00,  2.3162327278e-01, -5.2840727148e-01
  2.0700000000e+00,  2.2584870006e-01, -6.2650727148e-01
  2.0800000000e+00,  2.1909312735e-01, -7.2460727148e-01
  2.0900000000e+00,  2.1135655463e-01, -8.2270727148e-01
  2.1000000000e+00,  2.0263898192e-01, -9.2080727148e-01
  2.1100000000e+00,  1.9294040920e-01, -1.0189072715e+00
  2.1200000000e+00,  1.8226083649e-01, -1.1170072715e+00
  2.1300000000e+00,  1.7060026378e-01, -1.2151072715e+00
  2.1400000000e+00,  1.5795869106e-01, -1.3132072715e+00
  2.1500000000e+00,  1.4433611835e-01, -1.4113072715e+00
  2.1600000000e+00,  1.2973254563e-01, -1.5094072715e+00
  2.1700000000e+00,  1.1414797292e-01, -1.6075072715e+00
  2.1800000000e+00,  9.7582400202e-02, -1.7056072715e+00
  2.1900000000e+00,  8.0035827487e-02, -1.8037072715e+00
  2.2000000000e+00,  6.1508254772e-02, -1.9018072715e+00
  2.2100000000e+00,  4.1999682057e-02, -1.9999072715e+00
  2.2200000000e+00,  2.1510109343e-02, -2.0980072715e+00
  2.2300000000e+00,  3.9536627966e-05, -2.1961072715e+00
  2.2400000000e+00, -2.2412036087e-02,  1.8353658172e+00
  2.2500000000e+00, -4.5488779150e-03,  1.7372658172e+00
  2.2600000000e+00,  1.2333280257e-02,  1.6391658172e+00
  2.2700000000e+00,  2.8234438429e-02,  1.5410658172e+00
  2.2800000000e+00,  4.3154596600e-02,  1.4429658172e+00
  2.2900000000e+00,  5.7093754772e-02,  1.3448658172e+00
  2.3000000000e+00,  7.0051912944e-02,  1.2467658172e+00
  2.3100000000e+00,  8.2029071116e-02,  1.1486658172e+00
  2.3200000000e+00,  9.3025229288e-02,  1.0505658172e+00
  2.3300000000e+00,  1.0304038746e-01,  9.5246581718e-01
  2.3400000000e+00,  1.1207454563e-01,  8.5436581718e-01
  2.3500000000e+00,  1.2012770380e-01,  7.5626581718e-01
  2.3600000000e+00,  1.2719986197e-01,  6.5816581718e-01
  2.3700000000e+00,  1.3329102015e-01,  5.6006581718e-01
  2.3800000000e+00,  1.3840117832e-01,  4.6196581718e-01
  2.3900000000e+00,  1.4253033649e-01,  3.6386581718e-01
  2.4000000000e+00,  1.4567849466e-01,  2.6576581718e-01
  2.4100000000e+00,  1.4784565283e-01,  1.6766581718e-01
  2.4200000000e+00,  1.4903181101e-01,  6.9565817180e-02
  2.4300000000e+00,  1.4923696918e-01, -2.8534182820e-02
  2.4400000000e+00,  1.4846112735e-01, -1.2663418282e-01
  2.4500000000e+00,  1.4670428552e-01, -2.2473418282e-01
  2.4600000000e+00,  1.4396644369e-01, -3.2283418282e-01
  2.4700000000e+00,  1.4024760186e-01, -4.2093418282e-01
  2.4800000000e+00,  1.3554776004e-01, -5.1903418282e-01
  2.4900000000e+00,  1.2986691821e-01, -6.1713418282e-01
  2.5000000000e+00,  1.2320507638e-01, -7.1523418282e-01
  2.5100000000e+00,  1.1556223455e-01, -8.1333418282e-01
  2.5200000000e+00,  1.0693839272e-01, -9.1143418282e-01
  2.5300000000e+00,  9.7333550895e-02, -1.0095341828e+00
  2.5400000000e+00,  8.6747709067e-02, -1.1076341828e+00
  2.5500000000e+00,  7.5180867239e-02, -1.2057341828e+00
  2.5600000000e+00,  6.2633025411e-02, -1.3038341828e+00
  2.5700000000e+00,  4.9104183583e-02, -1.4019341828e+00
  2.5800000000e+00,  3.4594341754e-02, -1.5000341828e+00
  2.5900000000e+00,  1.9103499926e-02, -1.5981341828e+00
  2.6000000000e+00,  2.6316580980e-03, -1.6962341828e+00
  2.6100000000e+00, -1.4821183730e-02,  1.4354673463e+00
  2.6200000000e+00, -9.5701026760e-04,  1.3373673463e+00
  2.6300000000e+00,  1.1926163195e-02,  1.2392673463e+00
  2.6400000000e+00,  2.3828336658e-02,  1.1411673463e+00
  2.6500000000e+00,  3.4749510120e-02,  1.0430673463e+00
  2.6600000000e+00,  4.4689683583e-02,  9.4496734626e-01
  2.6700000000e+00,  5.3648857045e-02,  8.4686734626e-01
  2.6800000000e+00,  6.1627030508e-02,  7.4876734626e-01
  2.6900000000e+00,  6.8624203970e-02,  6.5066734626e-01
  2.7000000000e+00,  7.4640377433e-02,  5.5256734626e-01
  2.7100000000e+00,  7.9675550895e-02,  4.5446734626e-01
  2.7200000000e+00,  8.3729724358e-02,  3.5636734626e-01
  2.7300000000e+00,  8.6802897821e-02,  2.5826734626e-01
  2.7400000000e+00,  8.8895071283e-02,  1.6016734626e-01
  2.7500000000e+00,  9.0006244746e-02,  6.2067346256e-02
  2.7600000000e+00,  9.0136418208e-02, -3.6032653744e-02
  2.7700000000e+00,  8.9285591671e-02, -1.3413265374e-01
  2.7800000000e+00,  8.7453765133e-02, -2.3223265374e-01
  2.7900000000e+00,  8.4640938596e-02, -3.3033265374e-01
  2.8000000000e+00,  8.0847112058e-02, -4.2843265374e-01
  2.8100000000e+00,  7.6072285521e-02, -5.2653265374e-01
  2.8200000000e+00,  7.0316458984e-02, -6.2463265374e-01
  2.8300000000e+00,  6.3579632446e-02, -7.2273265374e-01
  2.8400000000e+00,  5.5861805909e-02, -8.2083265374e-01
  2.8500000000e+00,  4.7162979371e-02, -9.1893265374e-01
  2.8600000000e+00,  3.7483152834e-02, -1.0170326537e+00
  2.8700000000e+00,  2.6822326296e-02, -1.1151326537e+00
  2.8800000000e+00,  1.5180499759e-02, -1.2132326537e+00
  2.8900000000e+00,  2.5576732215e-03, -1.3113326537e+00
  2.9000000000e+00, -1.1046153316e-02,  1.1275461230e+00
  2.9100000000e+00, -2.6119208598e-04,  1.0294461230e+00
  2.9200000000e+00,  9.5427691440e-03,  9.3134612300e-01
  2.9300000000e+00,  1.8365730374e-02,  8.3324612300e-01
  2.9400000000e+00,  2.6207691604e-02,  7.3514612300e-01
  2.9500000000e+00,  3.3068652834e-02,  6.3704612300e-01
  2.9600000000e+00,  3.8948614064e-02,  5.3894612300e-01
  2.9700000000e+00,  4.3847575294e-02,  4.4084612300e-01
  2.9800000000e+00,  4.7765536524e-02,  3.4274612300e-01
  2.9900000000e+00,  5.0702497754e-02,  2.4464612300e-01
  3.0000000000e+00,  5.2658458984e-02,  1.4654612300e-01
  3.0000000000e+00,  5.2658458984e-02,  1.4654612300e-01
